Trial,switch,t_pos,t_frequency,resp_speed,outcome_midLeft,outcome_midRight,outcome_downLeft,outcome_downRight,Pp_midLeft,Pp_midRight,Pp_downLeft,Pp_downRight,simulated_RS
1156,11,midLeft,lowC,3.259813835531525,1,0,0,0,0.4729520495481242,0.2054591834718719,0.2145162778277436,0.1070724891522602,3.143155225465127
1157,11,midRight,high,2.686711914702739,0,1,0,0,0.3310664346836869,0.4438214284303103,0.1501613944794205,0.0749507424065821,2.80060777496238
1158,11,downLeft,lowB,2.5676478370931264,0,0,1,0,0.2317465042785808,0.3106749999012173,0.4051129761355944,0.0524655196846075,2.7124572590499634
1159,11,midRight,high,3.3085802455249063,0,1,0,0,0.1622225529950066,0.5174724999308521,0.2835790832949161,0.0367258637792252,3.5776820495574797
1160,11,downLeft,lowB,3.4507656190049296,0,0,1,0,0.1135557870965046,0.3622307499515964,0.4985053583064412,0.0257081046454576,3.369910312568547
1161,11,midRight,high,3.51433234521348,0,1,0,0,0.0794890509675532,0.5535615249661174,0.3489537508145088,0.0179956732518203,3.5335065680871467
1162,11,midRight,high,4.370467364675307,0,1,0,0,0.0556423356772872,0.6874930674762822,0.2442676255701562,0.0125969712762742,4.431188537548242
1163,11,midRight,high,5.133520110332036,0,1,0,0,0.038949634974101,0.7812451472333976,0.1709873378991093,0.0088178798933919,5.120922695277139
1164,11,midLeft,lowC,2.11664888983166,1,0,0,0,0.3272647444818707,0.5468716030633782,0.1196911365293765,0.0061725159253743,2.1695554704458178
1165,11,midRight,high,4.337188170782218,0,1,0,0,0.2290853211373095,0.6828101221443648,0.0837837955705635,0.004320761147762,4.541149816376735
1166,11,midLeft,lowC,3.009561019938772,1,0,0,0,0.4603597247961166,0.4779670855010554,0.0586486568993945,0.0030245328034334,3.0767564187829324
1167,11,downRight,lowA,1.8574517765791476,0,0,0,1,0.3222518073572816,0.3345769598507387,0.0410540598295761,0.3021171729624034,1.9123066959497805
1168,11,midRight,high,3.5210169354190346,0,1,0,0,0.2255762651500971,0.5342038718955171,0.0287378418807033,0.2114820210736824,3.2736125137752707
1169,11,downRight,lowA,2.946653957379856,0,0,0,1,0.157903385605068,0.373942710326862,0.0201164893164923,0.4480374147515776,3.063129818188637
1170,11,midRight,high,3.6792094063398335,0,1,0,0,0.1105323699235476,0.5617598972288034,0.0140815425215446,0.3136261903261044,3.699334596206323
1171,11,midLeft,lowC,2.607362308806596,1,0,0,0,0.3773726589464833,0.3932319280601624,0.0098570797650812,0.2195383332282731,2.4503429467262596
1172,11,midRight,high,3.800299630369832,0,1,0,0,0.2641608612625383,0.5752623496421136,0.0068999558355568,0.1536768332597911,3.7408713418516992
1173,11,downRight,lowA,2.490448195807399,0,0,0,1,0.1849126028837768,0.4026836447494796,0.0048299690848898,0.4075737832818538,2.5446982900059285
1174,11,midRight,high,3.8292280559512606,0,1,0,0,0.1294388220186438,0.5818785513246357,0.0033809783594228,0.2853016482972976,3.5923951078304843
1175,11,midRight,high,4.415465612920355,0,1,0,0,0.0906071754130506,0.707314985927245,0.002366684851596,0.1997111538081083,4.553065119005283
1176,11,midRight,high,5.0792261516626125,0,1,0,0,0.0634250227891354,0.7951204901490715,0.0016566793961172,0.1397978076656758,5.129888634791077
1177,11,downRight,lowA,2.5971894546664105,0,0,0,1,0.0443975159523948,0.55658434310435,0.001159675577282,0.3978584653659731,2.7525056862353585
1178,11,midRight,high,4.449476758348422,0,1,0,0,0.0310782611666763,0.689609040173045,0.0008117729040974,0.2785009257561811,4.463670726750089
1179,11,midRight,high,5.046761722698949,0,1,0,0,0.0217547828166734,0.7827263281211315,0.0005682410328682,0.1949506480293268,5.09064551664208
1180,11,downRight,lowA,2.8871362182753235,0,0,0,1,0.0152283479716714,0.547908429684792,0.0003977687230077,0.4364654536205287,2.8656799593248965
1181,11,downLeft,lowB,2.013677953637917,0,0,1,0,0.01065984358017,0.3835359007793544,0.3002784381061054,0.3055258175343701,1.9369120472444088
1182,11,downRight,lowA,3.309413508176997,0,0,0,1,0.007461890506119,0.268475130545548,0.2101949066742737,0.5138680722740591,3.2781439661918275
1183,11,midRight,high,3.225508897917372,0,1,0,0,0.0052233233542833,0.4879325913818836,0.1471364346719916,0.3597076505918413,3.1411673008460648
1184,11,midLeft,lowC,2.0464639095202446,1,0,0,0,0.3036563263479983,0.3415528139673185,0.1029955042703941,0.2517953554142889,2.026991531254356
1185,11,midRight,high,3.6808495168601394,0,1,0,0,0.2125594284435988,0.539086969777123,0.0720968529892759,0.1762567487900022,3.4461077645772353
1186,11,downRight,lowA,2.8000732653961884,0,0,0,1,0.1487915999105191,0.3773608788439861,0.0504677970924931,0.4233797241530015,2.9144716631807577
1187,11,midLeft,lowC,2.5432962522482603,1,0,0,0,0.4041541199373634,0.2641526151907902,0.0353274579647451,0.2963658069071011,2.604787880232079
1188,11,midRight,high,3.23053345104292,0,1,0,0,0.2829078839561544,0.4849068306335531,0.0247292205753216,0.2074560648349708,3.0974921218706104
1189,11,downLeft,lowB,1.941805762866799,0,0,1,0,0.198035518769308,0.3394347814434872,0.3173104544027251,0.1452192453844795,2.1729421962534192
1190,11,midLeft,lowC,2.8967646203908264,1,0,0,0,0.4386248631385156,0.237604347010441,0.2221173180819075,0.1016534717691357,2.915339313223809
1191,11,midRight,high,3.223335402818503,0,1,0,0,0.3070374041969609,0.4663230429073087,0.1554821226573353,0.0711574302383949,3.0705923139548417
1192,11,downLeft,lowB,2.723730940979552,0,0,1,0,0.2149261829378726,0.3264261300351161,0.4088374858601347,0.0498102011668765,2.833599684307429
1193,11,midRight,high,3.4042564464879144,0,1,0,0,0.1504483280565108,0.5284982910245812,0.2861862401020942,0.0348671408168135,3.4877568603971145
1194,11,midRight,high,4.355471536606201,0,1,0,0,0.1053138296395576,0.6699488037172069,0.2003303680714659,0.0244069985717694,4.435032031711093
1195,11,midRight,high,4.9775507260228125,0,1,0,0,0.0737196807476903,0.7689641626020448,0.1402312576500262,0.0170848990002386,5.196672592494443
1196,11,midLeft,lowC,2.374291638791024,1,0,0,0,0.3516037765233832,0.5382749138214313,0.0981618803550183,0.011959429300167,2.2488796195678082
1197,11,downRight,lowA,1.8993068767972892,0,0,0,1,0.2461226435663682,0.376792439675002,0.0687133162485128,0.3083716005101169,1.7609172236046011
1198,11,midRight,high,3.643465902063945,0,1,0,0,0.1722858504964577,0.5637547077725014,0.0480993213739589,0.2158601203570818,3.525960862769972
1199,11,midRight,high,4.602956104362206,0,1,0,0,0.1206000953475204,0.694628295440751,0.0336695249617712,0.1511020842499573,4.397417738565459
